Date,0981.HK,AAPL,AMD,ASML,AVGO,CGW,GLD,GOOGL,INTC,MSFT,NVDA,PICK,TLT,TSLA,TSM,USO,^TNX,^VIX
2012-02-17,0.0,-0.00017934694098321633,-0.02265254404985281,0.00021429101350995116,-0.017440801994487026,0.005354146395801306,-0.0038765152743636634,-0.0031043497187620266,0.019926648515241858,-0.0012790202694794458,-0.03715575445413973,0.0,-0.0002569282953890597,0.022849562457707907,0.006174974764742024,0.011894388691039622,0.008493660783296228,-0.07787709911183271
2012-02-21,-0.022989495542170862,0.025036756375418138,-0.01904817643306947,-0.009907566576517061,0.006505600472116446,-0.0029167499333761482,0.02169306958114338,0.015361648455604395,-0.007702380469849163,0.0060616988051857175,0.005034560284365127,0.01675357795075383,-0.011127245050005886,-0.013531071325257675,-0.01655180499553249,0.020665538419423604,0.017263109475981163,0.02279775318524723
2012-02-22,0.011560756120584355,-0.0035220831183477245,-0.01941813337642603,-0.005208040867303739,0.01204985697733989,-0.0014615124749084308,0.011164193939316386,-0.009918696068156369,-0.015958654609080157,-0.00542178988659857,-0.00692903321567522,0.0007906796860714456,0.012498869941026286,-0.008149194251429912,0.006929966034364242,0.00024635509029022416,-0.01975370896602165,0.0
2012-02-23,-0.011560756120584237,0.006508413744142175,0.0207907831357895,0.006289896351763817,0.03530248670201177,0.0053489378612174105,0.0004624917963242474,-0.0030145587473885817,-0.0026218590843752124,0.003192719475351888,0.005672276470861558,0.0047321373384359025,0.0,0.009018422233543927,-0.023760647406155716,0.019034220044671032,-0.010529125316823826,-0.07949318089383792
2012-02-24,0.0,0.011590048210199174,0.02305187854141882,0.0012966835301751866,-0.02367107540734935,0.002421696384231856,-0.0045764514047417675,0.006233399850471117,0.0014989003244412213,0.003500520408060634,-0.007570592579319072,0.01056528938414564,0.0064893352773063104,-0.022848113968838533,0.01613480255307249,0.01535169057258173,-0.003534449295760787,0.029905497339419138
2012-02-27,-0.023530587180201755,0.006392780397559583,0.0013395517287271479,-0.005196331412649194,0.018009086691491823,-0.000967974913857236,-0.003082017911286478,-0.0009679091318471224,0.007090833256795569,-0.0041380788019541705,-0.020473905314618547,-0.012534320678070662,0.008812060839889935,-0.0038594345734308216,0.0013913708966865823,-0.019954936216887573,-0.02821420637761935,0.04958768355441875
2012-02-28,0.0,0.018187532305628543,0.006671164367448767,0.03539846062716598,0.0008106142605819241,0.0024181827199077294,0.01037124237129815,0.014792292001820775,0.012932378960807877,0.0164508595016921,-0.009091449708502288,0.009024945767304077,-0.0032959450650564045,0.005635611127120727,0.02063316454752452,-0.009515733236056232,0.0036354074596471136,-0.012725009991845157
2012-02-29,-0.024097529426346284,0.013044634750278816,-0.022865835175796163,-0.04674961943869091,0.016081588210820844,-0.005813610288289787,-0.054486874448655936,-0.00022651941819995137,-0.013304399535299907,-0.004087642578659478,-0.011811101064433557,-0.0019550395395321984,-0.006112300030108336,-0.011901456249010943,-0.011640133859447453,0.0031819205618791252,0.024578798917972197,0.025832776342231942
2012-03-01,0.012121406772797938,0.0037356678431540516,0.021535196003400606,-0.0035185422463612686,-0.007740295689155707,0.012074119268598776,0.014022637552039158,0.006690158083689833,-0.0007440488664281253,0.017179848520260832,0.006578890240963033,-0.0019590702934725443,-0.009458543355203904,0.029492043107972796,0.008230686210925956,0.020080554960621725,0.029897564994051523,-0.06558808932426767
2012-03-02,-0.02439142900923605,0.001303486724535629,-0.006680076923780463,-0.004194933143696755,-0.019481206713852686,-0.004812401231787159,-0.0016218911795983044,-0.001849549711229409,0.002231403195979593,-0.006524715270040876,0.00848856908990736,-0.0051108359342994,0.009347581640258631,-0.010811074260677725,-0.0034215909507582703,-0.023752923237748854,-0.02535557188689334,0.0017366537303545333
2012-03-05,0.024391429009236073,-0.022294701459183955,-0.05369491514047227,-0.0035461025345441175,-0.03192498381855305,-0.00048223603387102093,-0.00415677252468325,-0.011331439768940101,-0.014216533815736237,-0.008766376099236082,-0.03439484276483233,-0.028384833255166244,-0.007970709369250534,-0.007963420899332562,-0.017980693804685883,0.004893593294711747,0.009521581505426547,0.043017289864314204
2012-03-06,-0.012121406772798023,-0.005454008513446865,-0.024339078764151888,-0.006682948537488592,-0.003957189264238032,-0.029385273237614872,-0.017969096432021343,-0.015239674249799509,0.0026339044223101017,-0.00757598879030567,-0.009465896112662638,-0.0507388584146706,0.012059946301220715,-0.019737445192425897,-0.011934507841499355,-0.020715910458624854,-0.030896408854608908,0.14516711879076255
2012-03-07,-0.024692589330022063,0.00080990288715834,0.03838423982766596,0.019916597650071668,0.01238393993975171,0.01431053659576271,0.00569981581334447,0.003036881332608209,0.011211125336890669,0.00883290137261642,0.006095658952575986,-0.0017078446206883649,-0.006139998200230556,0.00030206408707691003,0.016807210481399083,0.01189014583259148,0.014300548649580084,-0.09019635769213531
2012-03-08,0.03681399610282006,0.021070035082453368,0.04098930580568513,0.014789283109085755,0.018568094749257656,0.01892822330480424,0.010033186704286951,0.000560197383508786,-0.002604910068642882,0.005324987664328069,0.003370237160086802,0.015267467703876133,-0.010058121045982409,-0.0015105848339736227,0.014478205011149055,0.005157793177770535,0.021074506359663597,-0.06052624617152485
2012-03-09,0.0,0.0058500725630902415,0.014618218531184191,0.007741779418864305,0.00956393480949696,-0.0014434635379628206,0.0066333602174327025,-0.011413175656744474,0.008532779878385759,-0.0006247312666478868,-0.0026955615288595607,0.018349368867601856,0.0019855983850985285,0.049265034592677816,-0.0006847285790815211,0.006592636703258006,0.011846223219573664,-0.04792703386156333
2012-03-12,-0.012121406772798023,0.012450329517345041,-0.010610169046851185,-0.003863311694636437,-0.004633796415715124,-0.000481656759361729,-0.007904687473264298,0.008130060735448478,-0.0029595931780071042,0.0015614762391867613,-0.015641197307126473,-0.004970939159555508,-0.00017293666086809286,0.035905042347590614,-0.013793476432067573,-0.009536675414832437,-0.0034407543855108735,-0.08983136650756689
2012-03-13,-0.024692589330022063,0.028749297859468566,0.03407934314794421,0.023590300772533778,0.027753586167429838,0.016245041738635183,-0.01692317740609355,0.02065602392233563,0.018355710343004063,0.01947192266561805,0.01361509915628753,-0.0012471384076549086,-0.017750093394541512,0.0022189800669936794,0.032117510269112685,0.003189038983309732,0.03673695540644018,-0.055204563411187506
2012-03-14,-0.0125787701350334,0.03711307502118219,0.0,-0.006110011617960818,-0.01391548867870534,-0.009523793711077953,-0.01696375000167828,-0.00290168323232274,-0.0010912978632323955,0.00305655748786487,-0.02880839122057841,-0.004166398801273796,-0.02551807586997614,-0.02241595762142022,-0.004042847552811539,-0.010339874862910955,0.07627517606265408,0.0338790434200462
2012-03-15,0.025001337228617453,-0.006841761061915847,0.061230836656380794,0.017595994670326895,0.02087325797584621,0.006676374292211248,0.009418404028557977,0.008309644320138285,0.01050511561553149,0.002438418758182016,0.014507530654619091,0.01121042799917288,0.0015298499913312781,-0.00825189376748308,0.008739483552892497,-0.0032222377694678854,0.0030735346901104217,0.007159136005303549
2012-03-16,-0.02500133722861744,1.7300816865639987e-05,-0.006079069336731612,-0.0022866499540317546,0.0037006356240944427,0.0009499260506651172,0.0013648567003107786,0.006275302590481146,-0.0007210094918564557,-0.007639885465193168,0.0013711420381435034,0.01475429113528352,0.00197621268001947,0.009101570099839758,-0.010090708202890247,0.018448439157695642,0.007425322772557115,-0.06358781398555717
2012-03-19,,0.026175678132542114,-0.0024419430876502345,0.006224096741520278,0.0042127091409728595,-0.0023769123275007293,0.0017962362702596962,0.014201794640704105,0.0003604216765278288,-0.01234547928759682,0.002736034389957371,0.01213133198689872,-0.012007762359421893,-0.009673018398477565,0.024708839073560116,0.006316885368483071,0.034640987916981635,0.038635756887973
2012-03-20,0.0,0.008052490888318347,-0.01477857934204691,0.003716178714867388,-0.0007886364545084696,-0.008124094416624338,-0.009076224493998303,-0.0007733818714398526,0.000360587815328448,-0.006543010398061701,-0.016529724329032054,-0.032682513912426506,0.003988768875819248,-0.0005717750385197222,-0.014618130870669838,-0.021048270870169434,-0.002946737383465972,0.03527471956036078
2012-03-21,-0.012739013396069067,-0.0057264216665727,-0.0024845301339341554,-0.0018565698355933506,0.00863976460017532,-0.0024021503706274983,0.0004994807381019333,0.010192837644265134,0.001080392608255158,-0.002504053849717015,0.004158049536164074,0.003316491264266561,0.01124457027003006,0.005419776616074238,0.0179108246667999,0.005672713246493765,-0.03343649266128991,-0.029308500181580873
2012-03-22,-0.025975523404794386,-0.005258772845816756,-0.001244583741455828,-0.013300280017841939,-0.010745430811913466,-0.006756812055867376,-0.004002753243231974,0.00944005042466331,0.004310230051353294,0.0028160885394465417,-0.0013839761543899616,-0.027272289338422406,0.0032152058840012533,-0.02156803613138634,-0.0119048970014513,-0.01287147628480173,-0.0083168853063172,0.028666430881558343
2012-03-23,0.025975523404794403,-0.005504083689849336,0.007444255226926082,-0.0006277544882317865,0.0039444721466861616,0.004830765182795972,0.012208133046479623,-0.005369978367769404,-0.0007170336633684686,0.0003126965769183411,0.007588632570044526,0.008049319398083501,0.00940693200265533,-0.009345707696052686,-0.0026649215026220657,0.013609000100889262,-0.01684441693049173,-0.04936836696988123
2012-03-26,-0.012903454059857149,0.018170860912188343,0.018371566212761238,0.023993103143873793,0.019236751431515833,0.015778687726445757,0.017611569127534244,0.01043397341073467,0.01105762782168642,0.01795724388682666,0.011616466082108062,0.012578524379923225,-0.005136978741739419,0.09295987664629445,0.02568473183973217,0.001964199795603954,0.0031242915687818068,-0.03851916823901341
2012-03-27,0.012903454059857147,0.012280864887100323,-0.006086469514731531,0.001429679349398418,-0.0015462686973033793,-0.0038024342028629256,-0.0070809013076213,-0.0035636717728568133,0.0,-0.0021502541461587915,0.006770334583803094,0.0012492366492210239,0.007166507242484298,0.01433526668972331,-0.0006502545680094928,-0.0014727880332322733,-0.02572921069584983,0.08917126182046484
2012-03-28,-0.012903454059857149,0.005096831488511722,-0.01352198353904253,-0.0022474054686864773,-0.021107990782242153,-0.002383826833388482,-0.010654517949322703,0.013417577330064155,-0.013931210397619343,-0.010199561739203833,0.02268282802374413,-0.026139890328619707,-0.0014123339074938028,-0.002375001458478741,-0.012438715824096582,-0.012855565734742289,0.004106810547083679,-0.007727011011186045
2012-03-29,0.0,-0.012643485681857495,0.0049382769891932795,0.015223821668910231,0.009697296215499888,-0.0009551472730490897,-0.0014250489249673808,-0.011271802663230284,0.01286634495464984,-0.002177003147901246,0.004607199981396282,-0.004710108915758343,0.007476321912721518,-0.013833445187312285,-0.006609713580320676,-0.022648117418982636,-0.016992454384030006,0.0006461567442357963
2012-03-30,0.0,-0.017050547425183263,-0.012391661123691309,0.010022201690901414,0.01629830500549647,0.00856342984965098,0.005194794327439433,-0.01111930863938041,-0.0014210350472822048,0.004349277246388391,0.01110015918130308,0.012793458387866139,-0.01705513120312046,-0.002413857084840947,0.01317565952180414,-0.0015283083194119113,0.026058690606989177,0.0012911853349168536
2012-04-02,0.0,0.03132772573189963,0.022195652053671883,0.012092183261905214,-0.007210773204532386,0.012241229410726681,0.0050452782243641,0.008819026765250728,0.00920339255814516,0.0009294890226869807,-0.00455614115918842,0.0,0.005524900078876213,-0.017881770486786085,0.007822629655008257,0.020187393957028038,-0.010433299939890915,0.008991733143546546
2012-04-03,0.012903454059857147,0.017132393945341093,-0.027195717157979405,-0.015688500070904346,-0.00830535645566581,-0.01224122941072664,-0.01889597488595619,-0.006669127412906762,-0.009559332322482465,-0.010898525447509917,-0.016442170038428416,0.007177573606211337,-0.017480558791304265,0.03834744756735002,-0.011757242056087353,-0.00928602326552497,0.04065775162467144,0.0012779237501105423
2012-04-04,,-0.00799274573998094,-0.02153345732684727,-0.0362787526693521,-0.025337873948501618,-0.018647420015033552,-0.016903541070223595,-0.011692393774195182,-0.006424264524818806,-0.023120501858336136,-0.028929062118991124,-0.02470284142219298,0.013652072923429005,-0.08250132613742732,-0.014560175217758852,-0.020892471892498182,-0.018113987576158567,0.04860774129443181
2012-04-05,0.0,0.0148976498112418,0.007653091362867698,-0.003951283316920158,0.005331983370685758,-0.006779482002940737,0.006972586754221729,-0.004465698766360573,0.004999919965613605,0.009883799026332806,-0.0013657475552562308,0.0025840161445606466,0.007199695409529991,-0.014968354437100817,0.015873525316880653,0.010755498743969655,-0.0307856265266684,0.015691342994415703
2012-04-09,,0.0040160668338970204,-0.015365204522643377,0.0016654173633986115,-0.0007979873439966122,-0.01025672200625248,0.006673391569320288,-0.0023432814870686606,-0.011104968684341025,-0.013414187969874801,-0.013072499550534933,-0.012551931808625908,0.02311222780042603,-0.03933683692017055,-0.025250557276239774,-0.007413995420928209,-0.06555053439933735,0.11897984981301525
2012-04-10,0.025317783531102363,-0.012319736195703939,-0.02879777369045917,-0.01868803272511866,-0.0209744745082749,-0.011355428154489972,0.01079681583610527,-0.006329045665183351,-0.011229774914963688,-0.020465663582154073,-0.01958135258609679,-0.0233542245787193,0.011273693703424521,-0.02103415594130793,-0.016282862108726072,-0.011874246433195783,-0.024348982233908537,0.08065593973177504
2012-04-11,0.02469258933002205,-0.0035708180626585445,0.014502516027925216,-0.0014847863135470248,0.018309641399718204,0.010864192144213691,-0.0001862294945727839,0.014412496414345433,0.01446678516636487,-0.003946137985679449,0.012632503550220196,0.0,-0.012053150408391916,0.019222584618957178,0.011561259932196737,0.012900076250389329,0.019921017116021334,-0.018312757900103258
2012-04-12,0.012121406772797938,-0.005492834709018636,0.035993629756686685,0.03749647301622174,0.017718412950704268,0.01752744001946943,0.010068896893171232,0.023389359569927003,0.022368999111275222,0.020545600950089567,0.02343289155135296,0.035906156387345095,-0.004165367935183049,0.010521441983730817,0.008751155265970255,0.010962514422695632,0.010301738258171825,-0.15182236857604123
2012-04-13,-0.012121406772798023,-0.0285683533476434,-0.024282350392615056,-0.004508255471943156,-0.02306903104103942,-0.016054930065040298,-0.011435703837606927,-0.04141360388473732,-0.013788273655491835,-0.005502358587302251,-0.03606539510157317,0.0021477932835550053,0.016047052986417853,0.00447561196912223,0.011992327171776397,-0.007380033502675247,-0.025205188244194713,0.12806581922998678
2012-04-16,0.0,-0.042356207717417306,-0.0038885609779168435,0.013261476220411225,-0.006188079706467805,0.0063555065671442226,-0.0024275594635374416,-0.030115992658878384,0.01132762103434429,0.008725151371147509,-0.012078013660117112,-0.01165544106399049,-0.001455889544679411,-0.04071012892472147,0.0,0.0007659588934583296,-0.01208476369738713,0.0
2012-04-17,-0.024692589330022063,0.04971472107758868,0.030692978376774833,0.0018222489927712073,0.01845185882012052,0.01595413953867183,-0.0013096363661056385,0.005758361847678484,0.0021093089636322468,0.01151638744513337,0.0021421129733049174,0.01977723583258763,-0.0006001233100934053,-0.00031032496196718387,0.007258050431943355,0.011672273758956641,0.01757518774659785,-0.05736906792683063
2012-04-18,0.0,-0.0022334202381128054,0.003771184011710584,-0.002836317090455347,-0.006913161023317658,-0.0024012293778238785,-0.005883121540853622,-0.0034840364615407347,-0.01843347445914924,-0.00958810692427033,-0.01075637293535336,-0.005549814802833179,0.002911792365149433,0.012943225333313756,0.004591888885036114,-0.014995837316229013,-0.01353068462344038,0.009703597033754667
2012-04-19,-0.02531778353110246,-0.03495971949649621,0.0,0.015301387009696717,-0.04837623306586469,-0.007237541097510688,0.0007529342193186616,-0.013507654774671154,-0.00934623999830756,-0.0041833560303082065,-0.015256519665846915,0.0,0.0009403004401737593,0.015193445544628252,-0.001965187674679614,-0.002307401473020526,-0.015251933311780756,-0.015135358077369416
2012-04-20,0.025317783531102363,-0.02492301429089617,-0.026702102787152814,-0.00923315404377252,-0.04086863725968737,0.01823456888931004,0.0006897239210806605,-0.005420755019846614,-0.003255151209754923,0.044465531838922545,-0.019963782979185444,-0.0038601610564992493,0.00017096507417830862,0.0,-0.00922287392202673,0.010976506212552844,0.009179058045014211,-0.05140796933248991
2012-04-23,-0.03822123759095965,-0.0022370657969693064,-0.048854646797000474,-0.02884517364074311,-0.03110965664225733,-0.021629996457691994,-0.0029502294460589935,0.002580210044826169,-0.005449574952913188,-0.009296398515266075,-0.012020933265022798,-0.029214752234334635,0.007233439601208686,-0.03748543822788018,-0.014666951775880918,-0.009181411571223768,-0.018960373327703256,0.08409229864712967
2012-04-24,0.012903454059857147,-0.02017733590797271,-0.01088445095921755,0.002694389224752725,-0.0166892923465083,0.008226192751178139,0.0014448331190362385,0.006122533421351127,-0.005113338020604153,-0.006246088526584288,-0.03148068075623745,0.016674268528113177,-0.007063081513200501,-0.0037641842715268833,-0.0020168062056099274,0.0035805510148833484,0.01438134576152178,-0.046946788403077186
2012-04-25,-0.025975523404794386,0.08502201660776776,0.010884450959217563,0.024132263718559633,0.06801306623646425,0.01625291962485718,0.002006723784330158,0.01395571604108923,0.01993899216673524,0.00873394280443523,0.020077646262503558,0.008233981532678578,-0.0051374440206277405,0.03368175454799779,0.003358962447226485,0.006108486403721071,0.011660462812797097,-0.07334332294627904
2012-04-26,0.013072069344937223,-0.0037770943417881585,0.008086289896264228,0.04058738949904553,0.0022841500280864984,0.0033133410955970997,0.00879471559167779,0.009386335298773687,0.012839006977626365,-0.002799177100411291,0.0007646720699626515,0.001293589665622199,0.005990723637730328,0.017470456790431146,0.0592428360526219,0.0030402590930647755,-0.012680857938420049,-0.035091315761353666
2012-04-27,0.0,-0.007764405922230696,-0.016238501299363654,-0.00857364930895915,-0.013206674556015357,0.011278302639390496,0.0021711872276646304,-0.0007964002431930972,0.005653759357234799,-0.004056801310946097,-0.00843911221637139,0.007301167631386669,0.0008536095766368711,-0.00448900458294717,0.020645077696942217,0.0022741678832426154,-0.013360950635898747,0.004914010196641713
2012-04-30,0.0,-0.03205059204162656,0.004084445391219695,0.009517614353541403,-0.00347495112273698,-0.007975447581641414,0.0030934874938505622,-0.016609358255123774,0.0007044053592295151,0.0012500704127868176,0.0015397271920800525,-0.00945874549182186,0.00025547954745481046,-0.006318632486204121,-0.035931723088163885,0.0015132757961806547,-0.009355581232633787,0.04960682053235149
2012-05-01,,-0.0031727977089351794,0.030771660630015994,0.005086102903850653,-0.000579640847862637,0.005168001299132567,-0.0034653347638567127,-0.0006945518402750422,0.01918120970643717,-0.00031237113284336346,0.017537747448062694,0.015856662785924024,-0.005199798328605332,0.019429567596006832,-0.00321464097274657,0.011775188289632055,0.021183953785636055,-0.032595433026214614
2012-05-02,0.025642467455926323,0.00659133374193658,0.005256248783830453,-0.014346175135761913,0.009242995825685194,-0.006581979360268781,-0.00453550513766278,0.004671213777375168,0.007913420945992011,-0.006581900246638741,-0.029142792871274914,-0.024097716419013766,0.0070186589684550415,0.00472542803145553,0.03604561676649617,-0.006496827780777248,-0.01753521965206365,0.01672672110759015
2012-05-03,-0.012739013396069067,-0.007123851203389884,-0.029257441579337885,-0.015559918188365014,-0.04168471330601436,-0.0090028460567441,-0.010138997417698532,0.006172617353257083,-0.014253770012575464,-0.001258723959444219,-0.01726957587554605,-0.01138833095480901,-0.00025655050621395647,-0.04458580296039661,-0.02515866584684864,-0.026932459717203268,0.0010400282849139183,0.039494118343474806
2012-05-04,0.0,-0.028893503948286745,-0.03153105956397453,-0.02318592830091849,-0.053251514481240166,-0.011488979283571323,0.0031403115630244814,-0.02326292344459167,-0.023380672770680688,-0.024865801538410778,-0.02973279340274193,-0.01553871645674967,0.007818372060577497,-0.01959934654492817,-0.01669904050959264,-0.0404679721569651,-0.02313459082551533,0.08720120678517083
2012-05-07,-0.012903454059857149,0.007455561936003561,0.0,0.012066850570960611,-0.010488056476077348,0.004803155106415476,-0.0024485925648660245,0.01756762667927233,-0.005030495279086395,-0.010709062883903164,0.016984087958835985,-0.00763549660547315,0.00016945520477934696,0.019907458387447178,-0.0012961455694071873,-0.006456887592342661,-0.001597030419395766,-0.011548648623565397
2012-05-08,0.0,-0.0022853699012066265,-0.02111262348457425,-0.010833145773013171,0.007955368700262934,-0.0028789609417080946,-0.01955122460022864,0.008587922973852372,-0.014148483612220961,-0.004906254077704937,-0.0008028107054923196,-0.025571478222482253,0.0053163759233435855,-0.07280580992648429,-0.017005040079496984,-0.004870147873649899,-0.02154093090418579,0.0057909455681224384
2012-05-09,-0.03974029099126154,0.0017589310541571155,-0.024479274466753687,-0.014698610379166454,-0.015330611003866627,-0.014033640787592658,-0.009856096620851877,-0.005957793661979892,-0.00659807290050353,0.008488778504612549,0.004005230540271507,0.0,0.0006739425580881518,-0.004315521240654503,-0.0019806666038620483,-0.009538115014917942,-0.0010893106868340198,0.05265722950063494
2012-05-10,0.013423007444649979,0.0023510487090664897,-0.011730328303046742,-0.0029239586242246897,-0.0061339582808219335,0.005346221662432631,0.001940260901209398,0.007376478619691225,0.0018373077824938473,-0.0006506010385567556,-0.007220103945989837,0.0009239958603856328,-0.0029490107273358215,0.09209923906801873,0.01703810574741187,0.002461375542491997,0.02635264399349954,-0.06427295240669122
2012-05-11,0.013245214201674292,-0.006699829376532153,0.0,0.012884861100089913,0.0019410335748883923,0.00048457386125762286,-0.007848817296009933,-0.013832520141900735,0.014215524168442198,0.013570303563395775,0.06166562221013234,-0.015836149277564906,0.0082347541786275,-0.02177651009631028,0.0,-0.009606284766920554,-0.023088265276442237,0.054765723562189596
2012-05-14,0.013072069344937223,-0.01509481303644065,-0.0044346280130495444,-0.02657353732438926,0.006121885715977705,-0.015625220045026957,-0.01462845943520308,-0.0020343974783420308,-0.02232515051699095,-0.015524333377190716,-0.0060744540120424755,-0.03293088841382121,0.013877958064292983,-0.07032272897170855,-0.02034851598418776,-0.018088644607362748,-0.02921121119468295,0.09489881088287475
2012-05-15,-0.03974029099126154,-0.009087934217593538,-0.022472870301669556,0.006551763890755498,-0.0025730979371735518,-0.01687378750035841,-0.010562401311462568,0.011702833647152223,-0.0051948582704997,-0.008897437444929816,-0.00995015734421508,-0.022572113547586273,0.004036126389715512,-0.021180790062692932,-0.01941776223292223,-0.009310317891417253,-0.006171148552118051,0.004561982080337666
2012-05-16,-0.11441037851484585,-0.012899647205037676,-0.03233538708759864,-0.024523880372019403,-0.009058504918890244,-0.005017524714542763,-0.001871650064246415,0.0287430936961311,-0.014237530879041694,-0.010314608876247302,-0.02020265622596745,-0.01903854450271688,0.0028730062329788294,-0.008531194764865547,0.008751155265970255,-0.0065406048247364955,-0.006775838984951524,0.013562646681707613
2012-05-17,0.01503786334626105,-0.02966241108622085,-0.04153947887805883,-0.025140891760352557,-0.023012563062272114,-0.0172506750950818,0.022101053281684286,-0.009393385689117538,-0.011766899165618093,-0.006038355262697338,-0.007089705735548238,-0.01734746923714771,0.017548398770942365,-0.02112597212939384,-0.014855123814797828,-0.0002852995171709544,-0.03634663924170607,0.09502435979369832
2012-05-18,0.02941392749555068,0.0004906778960343565,-0.019769981986495683,-0.006440856717060938,-0.0016636346265539003,-0.0030755929756824192,0.011387791619555667,-0.037030575412784615,-0.004592852660963483,-0.01525682485855641,-0.046106250636662835,0.0061569336784798165,0.00024110587100896266,-0.035992156571353656,-0.02898771592404541,-0.017562005982162426,0.0,0.024602999717589166
2012-05-21,0.014388723630732752,0.05662559489763915,0.04712487704224604,0.030717860310664664,0.0292154914228307,0.017303355729041625,0.0006467713402268693,0.02257801892219748,0.003064001840327144,0.016265712287548462,0.01723510741920963,0.029732813483508837,-0.002095541372125249,0.04296792351472564,0.009756429723334403,0.020696375453076794,0.019203378605172267,-0.13137095539837176
2012-05-22,-0.028987508824007937,-0.007708225137803687,-0.022472910898195066,0.010104342393582435,0.011579653607605201,-0.0015147064194775278,-0.016757749444190322,-0.021912018316845833,-0.004599269437576741,0.0003360967899504156,-0.0122800377807007,-0.011987978489799775,-0.011196571176615546,0.06818138048237622,-0.0013881833167647267,-0.019245229147884544,0.03288276340517517,0.021129098724974017
2012-05-23,-0.014815142302275418,0.024107389632123506,-0.01307206934493735,-0.007945977004335117,0.06948296041567523,0.0015147064194776397,-0.0030293517963689474,0.014311368335564255,-0.022927099042089994,-0.022083541001615664,0.0244111037634668,-0.013152015346882581,0.006911337547870094,0.0071176464675179706,-0.02247281392146676,-0.01137534189344119,-0.04098469331004182,-0.006694942226927835
